kind;scope_or_source;bucket;spell_path;name;file;notes
grant_changed;lesser_augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/guidance;Guidance;code\modules\spells\spell_types\wizard\augmentation\guidance.dm;desc: Sharpens the senses with arcyne focus, honing the target's awareness. (+3 Perception) -> Channel arcyne power unto an ally, empowering their next strike to bypass parry and dodge. Works with both weapons and unarmed attacks. \ | point_cost:  -> 2 | charge_time:  -> 0 | cooldown_time: 90 SECONDS -> 30 SECONDS
grant_changed;lesser_augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/precognition;Precognition;code\modules\spells\spell_types\wizard\augmentation\precognition.dm;desc: Peer a few moments into the future for yourself or an ally, readying them before the moment arrives. Cuts 30 seconds from the remaining cooldown of the target's Defend and Special. -> Peer a few moments into the future for yourself or an ally, readying them before the moment arrives. Cuts 15 seconds from the remaining cooldown of the target's Defend and Special. | point_cost:  -> 2 | primary_resource_cost:  -> SPELLCOST_UTILITY_BUFF | charge_time: 0.5 SECONDS -> 
grant_changed;lesser_augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/surge;Surge;code\modules\spells\spell_types\wizard\augmentation\surge.dm;desc: Flood someone's body with vigors, instantly shaking off any stun, restoring their stamina and bringing them back to their feet. Cannot be cast on yourself -> Flood someone's body with vigors, instantly shaking off any stun, bringing them back to their feet. Cannot be cast on yourself | point_cost:  -> 2 | primary_resource_cost:  -> SPELLCOST_SURGE
grant_changed;lesser_augmentation;pointbuy_spells;/datum/action/cooldown/spell/create_campfire;Create Campfire;code\modules\spells\spell_types\wizard\utility\create_campfire.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;lesser_augmentation;pointbuy_spells;/datum/action/cooldown/spell/darkvision;Darkvision;code\modules\spells\spell_types\wizard\augmentation\darkvision.dm;point_cost:  -> 2 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_STAT_BUFF
grant_changed;lesser_augmentation;pointbuy_spells;/datum/action/cooldown/spell/featherfall;Featherfall;code\modules\spells\spell_types\wizard\augmentation\featherfall.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_UTILITY_BUFF
grant_changed;lesser_augmentation;pointbuy_spells;/datum/action/cooldown/spell/leap;Leap;code\modules\spells\spell_types\wizard\augmentation\leap.dm;point_cost:  -> 1 | spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_UTILITY_BUFF
grant_changed;lesser_augmentation;pointbuy_spells;/datum/action/cooldown/spell/light;Light;code\modules\spells\spell_types\wizard\utility\light.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;lesser_augmentation;pointbuy_spells;/datum/action/cooldown/spell/mending;Mending;code\modules\spells\spell_types\wizard\utility\mending.dm;point_cost:  -> 2 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;lesser_augmentation;pointbuy_spells;/datum/action/cooldown/spell/nondetection;Nondetection;code\modules\spells\spell_types\wizard\augmentation\nondetection.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_UTILITY_BUFF
grant_changed;pyromancy;fixed_spells;/datum/action/cooldown/spell/create_campfire;Create Campfire;code\modules\spells\spell_types\wizard\utility\create_campfire.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;pyromancy;fixed_spells;/datum/action/cooldown/spell/fire_curtain;Fire Curtain;code\modules\spells\spell_types\wizard\pyromancy\fire_curtain.dm;primary_resource_cost:  -> SPELLCOST_MAJOR_AOE
grant_changed;telomancy;fixed_spells;/datum/action/cooldown/spell/greater_cleaning;Greater Cleaning;code\modules\spells\spell_types\wizard\kinesis\greater_cleaning.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;telomancy;variants;/datum/action/cooldown/spell/projectile/arcyne_barrage;Arcyne Barrage;code\modules\spells\spell_types\wizard\telomancy\arcyne_barrage.dm;spell_tier:  -> 4 | primary_resource_cost:  -> SPELLCOST_ULTIMATE
